# Decadal averaged CFA, water isotope and layerthickness data for NGRIP
# 
# Columns:
# Age_BP : Age of the middle of the sampling interval in years BP on the GICC05 age scale for NGRIP (see reference)
# Na : Concentration of Na+ ions in (ng/g), measured by continuous flow analysis
# Ca : Concentration of Ca++ ions in (ng/g), measured by continuous flow analysis
# lt : Annual layerthickness in (m) as calculated from the age model (see reference)
# d18O : Water isotopic composition in permille relative to VSMOW (see references)
#
# For age model see:
# Svensson, Anders, K K Andersen, Matthias Bigler, H B Clausen, Dorthe Dahl-Jensen, S M Davies, Sigfus J Johnsen, et al. 2008. “A 60 000 Year Greenland Stratigraphic Ice Core Chronology.” Climate of the Past 4 (1): 47–57. doi:10.5194/cp-4-47-2008.
# 
# For water isotope data see:
# NGRIP members. 2004. “High-Resolution Record of Northern Hemisphere Climate Extending into the Last Interglacial Period.” Nature 431 (7005): 147–51. doi:10.1038/nature02805.
# Gkinis, V, S B Simonsen, S L Buchardt, James W C White, and Bo M Vinther. 2014. “Water Isotope Diffusion Rates from the NorthGRIP Ice Core for the Last 16,000 Years - Glaciological and Paleoclimatic Implications.” Earth and Planetary Science Letters 405 (C). 132–41. doi:10.1016/j.epsl.2014.08.022.
#

Age_BP,Na,Ca,lt,d18O
26725.00000,85.76135,287.41579,0.01740,-43.64000
26735.00000,114.19031,404.62825,0.01880,-44.31000
26745.00000,107.60635,308.17639,0.01780,-44.61667
26755.00000,104.43818,261.96858,0.01760,-45.53750
26765.00000,93.72209,368.00179,0.01460,-43.79333
26775.00000,117.93140,522.44882,0.01560,-44.01333
26785.00000,81.92874,327.31749,0.01880,-41.78750
26795.00000,85.50932,299.25480,0.01670,-42.00667
26805.00000,82.71435,309.75267,0.01650,-43.21667
26815.00000,93.38963,362.97754,0.01920,-43.84000
26825.00000,89.73650,326.55049,0.01650,-45.99000
26835.00000,62.77868,327.15796,0.01590,-43.67750
26845.00000,84.77603,315.66380,0.01870,-43.08000
26855.00000,106.74973,339.91263,0.01700,-43.16750
26865.00000,80.38637,339.63099,0.01680,-43.36333
26875.00000,93.34186,449.62811,0.01870,-44.39750
26885.00000,89.46810,283.70169,0.01590,-43.59667
26895.00000,63.89278,210.25235,0.01690,-42.65333
26905.00000,91.25564,267.43550,0.01980,-43.41500
26915.00000,91.38512,284.55273,0.01950,-42.64000
26925.00000,87.25525,204.69879,0.01850,-40.44250
26935.00000,80.03793,216.14796,0.01620,-44.61333
26945.00000,86.72676,307.01233,0.01780,-44.25000
26955.00000,111.13574,321.67610,0.01540,-42.75000
26965.00000,70.98242,217.59257,0.01690,-43.06333
26975.00000,74.24066,227.42523,0.01700,-44.78250
26985.00000,75.88354,168.22184,0.01490,-43.11000
26995.00000,84.11001,202.52221,0.01570,-43.07000
27005.00000,109.36379,300.17893,0.01820,-46.68333
27015.00000,65.96871,179.53492,0.01890,-43.45500
27025.00000,74.89817,177.53989,0.01740,-44.58000
27035.00000,102.01357,259.76067,0.01630,-43.66000
27045.00000,60.60309,198.12385,0.01920,-41.66250
27055.00000,75.45886,214.12490,0.01740,-43.07667
27065.00000,66.77555,207.37347,0.01860,-41.67750
27075.00000,53.68299,147.59301,0.01780,-40.85667
27085.00000,56.62570,217.21988,0.01610,-42.23250
27095.00000,78.11868,244.96895,0.01480,-44.77333
27105.00000,79.13825,185.35609,0.01400,-44.00000
27115.00000,58.14822,164.75471,0.01680,-42.05500
27125.00000,61.27904,209.02332,0.01520,-41.66667
27135.00000,81.81695,210.25374,0.01650,-43.35667
27145.00000,77.13356,221.58588,0.01620,-43.15000
27155.00000,71.23728,198.95462,0.01820,-44.09250
27165.00000,59.62311,162.40587,0.01560,-42.47000
27175.00000,88.97615,221.57469,0.01560,-44.96333
27185.00000,66.96587,196.24363,0.01610,-41.45667
27195.00000,57.07304,187.62831,0.02040,-42.75000
27205.00000,81.83938,218.75706,0.01580,-43.83667
27215.00000,67.03548,197.23312,0.02010,-42.38250
27225.00000,79.32421,217.36023,0.01640,-44.08333
27235.00000,82.32227,283.00139,0.01800,-44.46500
27245.00000,81.71192,319.84851,0.01530,-42.12333
27255.00000,61.65722,257.53159,0.01720,-42.48667
27265.00000,67.05494,222.26723,0.01820,-44.01250
27275.00000,74.00643,237.17342,0.01470,-43.92000
27285.00000,105.29539,334.92395,0.01710,-44.90333
27295.00000,60.42859,226.69239,0.01500,-41.96333
27305.00000,93.52546,307.72854,0.01750,-43.88750
27315.00000,75.97618,225.75960,0.01750,-43.62333
27325.00000,111.11388,317.28318,0.01650,-45.75000
27335.00000,71.59664,222.92375,0.01530,-43.72667
27345.00000,81.57889,220.38711,0.01870,-43.83000
27355.00000,110.72679,403.10843,0.01680,-44.48750
27365.00000,92.22136,276.71001,0.01750,-45.02667
27375.00000,87.58437,236.84151,0.01690,-44.38333
27385.00000,94.12082,277.03024,0.01810,-45.35500
27395.00000,65.75458,216.04139,0.01500,-44.08000
27405.00000,101.61003,339.84436,0.01400,-43.27667
27415.00000,75.68988,293.88339,0.01600,-44.87333
27425.00000,96.18204,281.35397,0.01480,-44.73667
27435.00000,74.94920,211.85564,0.02000,-41.96000
27445.00000,87.69666,249.30454,0.01570,-43.95667
27455.00000,76.72495,266.79300,0.01660,-42.16000
27465.00000,74.42541,217.10628,0.01690,-42.64000
27475.00000,68.98755,154.92462,0.02430,-43.11600
27485.00000,68.88729,171.11359,0.02320,-43.05500
27495.00000,57.60005,131.85795,0.02410,-42.34800
27505.00000,56.93796,141.58860,0.03000,-41.08667
27515.00000,63.23229,139.82685,0.02380,-42.30000
27525.00000,43.64548,99.43030,0.02750,-39.88400
27535.00000,52.54341,92.66015,0.03090,-40.88714
27545.00000,65.79204,115.67067,0.03030,-41.01667
27555.00000,34.77775,52.86862,0.02920,-40.23500
27565.00000,61.51773,69.90289,0.02990,-41.43500
27575.00000,39.86778,55.54383,0.03230,-39.30167
27585.00000,45.85718,55.57474,0.03070,-39.57333
27595.00000,51.09877,57.32331,0.03580,-39.16286
27605.00000,46.08143,56.68909,0.03030,-39.66167
27615.00000,54.67388,69.76114,0.02840,-41.06333
27625.00000,59.09946,59.38462,0.02640,-39.32600
27635.00000,49.89812,61.79423,0.03210,-40.38000
27645.00000,47.64385,47.54920,0.02730,-40.50200
27655.00000,56.22855,49.82459,0.03430,-38.96286
27665.00000,57.85005,62.72047,0.03020,-38.54500
27675.00000,58.83827,55.30985,0.03140,-38.51500
27685.00000,41.48674,62.96574,0.03770,-37.85125
27695.00000,112.67582,62.02833,0.03600,-38.72429
27705.00000,46.73800,49.89971,0.03510,-38.27143
27715.00000,52.66771,61.67712,0.03570,-38.26714
27725.00000,74.43219,88.52577,0.03360,-40.79429
27735.00000,88.24917,170.84393,0.02760,-43.48200
27745.00000,115.15021,350.69892,0.01980,-44.51000
27755.00000,138.28541,374.08152,0.01440,-43.17667
27765.00000,124.63928,335.44492,0.01590,-43.78750
27775.00000,126.37055,294.77548,0.01480,-44.97500
27785.00000,143.28256,333.51109,0.01450,-43.47667
27795.00000,124.81741,281.70109,0.01560,-43.34000
27805.00000,154.67714,295.67636,0.01910,-44.78500
27815.00000,132.75444,337.94202,0.01510,-42.35000
27825.00000,108.70811,239.95441,0.01560,-41.36000
27835.00000,117.29844,344.50633,0.01770,-44.92500
27845.00000,110.73673,326.66322,0.01490,-44.90333
27855.00000,127.73405,345.41714,0.01800,-44.71500
27865.00000,116.22778,328.78733,0.01380,-43.82000
27875.00000,78.78749,318.27696,0.01900,-42.18000
27885.00000,107.32926,374.30990,0.01400,-45.22000
27895.00000,91.12503,391.71910,0.01300,-42.62333
27905.00000,118.11039,410.12949,0.01720,-44.15000
27915.00000,133.96861,399.09685,0.02000,-44.58500
27925.00000,75.55086,332.40952,0.01710,-43.04333
27935.00000,91.61114,357.03309,0.01570,-44.22000
27945.00000,101.65448,329.00290,0.01570,-44.34333
27955.00000,119.09979,375.34415,0.01820,-45.49667
27965.00000,102.08136,387.85205,0.01520,-44.17667
27975.00000,123.48254,414.03393,0.01720,-45.98250
27985.00000,81.84810,334.26411,0.01410,-42.83667
27995.00000,80.86613,326.11853,0.01520,-43.89000
28005.00000,96.07441,382.04867,0.01600,-44.87333
28015.00000,122.67418,489.19881,0.01700,-45.08667
28025.00000,106.30438,363.54915,0.01570,-44.36000
28035.00000,103.61808,404.89985,0.01180,-43.90000
28045.00000,108.41876,434.34520,0.01780,-46.00000
28055.00000,115.97004,452.47096,0.01480,-43.62000
28065.00000,111.20185,442.86883,0.01550,-43.90667
28075.00000,111.76192,396.15925,0.01480,-43.13333
28085.00000,141.79161,554.98604,0.01320,-44.68667
28095.00000,80.87160,363.92629,0.01550,-41.67000
28105.00000,78.77680,407.86704,0.01560,-44.49333
28115.00000,110.21590,417.90195,0.01600,-47.13000
28125.00000,120.47699,400.83782,0.01320,-45.64333
28135.00000,115.38805,362.63257,0.01670,-44.01000
28145.00000,103.84417,398.09746,0.01590,-42.95750
28155.00000,99.08109,394.80730,0.01440,-43.82000
28165.00000,84.15544,246.19960,0.01460,-43.87000
28175.00000,129.71514,388.97480,0.01440,-45.62000
28185.00000,96.23742,432.46935,0.01580,-43.84667
28195.00000,101.77837,413.47639,0.01820,-43.39500
28205.00000,125.31340,437.03252,0.01600,-46.35333
28215.00000,131.54413,518.39513,0.01390,-45.05000
28225.00000,87.52526,358.55327,0.01560,-44.89333
28235.00000,101.43513,458.42369,0.01700,-44.02750
28245.00000,114.95386,437.48986,0.01700,-42.00000
28255.00000,74.21635,353.32128,0.01600,-41.44333
28265.00000,97.74747,351.23476,0.01540,-43.05667
28275.00000,114.22308,376.98440,0.01350,-45.54333
28285.00000,125.13330,441.67998,0.01790,-45.84667
28295.00000,153.42081,550.25445,0.01460,-46.17667
28305.00000,114.15366,504.04192,0.01950,-43.57250
28315.00000,95.59273,385.87966,0.01620,-43.13250
28325.00000,87.88614,379.42214,0.01470,-41.44000
28335.00000,139.89546,594.62812,0.01720,-45.22500
28345.00000,114.09035,545.20396,0.01640,-44.28000
28355.00000,104.80415,513.72461,0.01460,-43.64333
28365.00000,112.11482,369.08752,0.01490,-42.11667
28375.00000,100.86006,389.59510,0.01940,-43.54500
28385.00000,106.97274,431.03590,0.01730,-43.30667
28395.00000,124.83650,418.94169,0.01760,-44.55250
28405.00000,101.02360,420.38241,0.01920,-43.27250
28415.00000,121.35646,522.62342,0.01690,-43.42667
28425.00000,108.62505,379.00814,0.01670,-45.42500
28435.00000,103.40422,297.20836,0.01510,-44.26667
28445.00000,101.25323,340.34406,0.01450,-46.60500
28455.00000,92.13102,341.38615,0.01790,-43.28000
28465.00000,106.56401,255.28998,0.01720,-43.36667
28475.00000,80.99936,269.14850,0.02040,-43.19400
28485.00000,83.18492,264.84186,0.01900,-40.96667
28495.00000,118.13102,315.20392,0.01730,-44.65750
28505.00000,65.71637,218.14941,0.01750,-43.17667
28515.00000,90.32761,256.01395,0.01710,-43.50000
28525.00000,73.46155,231.11230,0.01770,-42.28333
28535.00000,89.93664,230.65583,0.01900,-43.06000
28545.00000,98.48248,207.21159,0.02380,-42.80600
28555.00000,49.19126,95.32149,0.02180,-40.27250
28565.00000,65.15122,107.96089,0.02600,-41.38800
28575.00000,67.40158,88.06739,0.02410,-41.82800
28585.00000,56.43624,81.83620,0.02790,-39.67167
28595.00000,52.54074,71.97213,0.02930,-40.15500
28605.00000,85.87269,91.80561,0.02570,-40.98000
28615.00000,55.16257,64.13157,0.02830,-41.16200
28625.00000,52.58755,85.47538,0.03000,-39.54500
28635.00000,47.03663,58.44299,0.03230,-39.70286
28645.00000,52.01939,62.50745,0.03070,-40.63000
28655.00000,53.22707,70.12471,0.02870,-41.51500
28665.00000,51.08881,72.39728,0.02420,-40.82600
28675.00000,52.48578,69.96205,0.03360,-40.86667
28685.00000,46.18764,52.29074,0.03250,-39.23000
28695.00000,40.62350,59.80118,0.03030,-40.39333
28705.00000,49.12575,67.42843,0.02890,-41.52167
28715.00000,52.09524,64.47017,0.02780,-41.12000
28725.00000,52.69308,56.74531,0.03290,-39.76571
28735.00000,63.21937,68.34612,0.03020,-39.68500
28745.00000,51.77413,60.11903,0.04050,-37.82000
28755.00000,50.82868,77.82870,0.03220,-38.96167
28765.00000,53.23097,59.80785,0.03120,-39.17429
28775.00000,49.60180,53.12541,0.03930,-39.44625
28785.00000,54.17250,69.15113,0.02900,-40.04800
28795.00000,56.70611,75.73185,0.03630,-40.28750
28805.00000,41.19280,58.08621,0.03240,-39.72167
28815.00000,25.89524,56.00690,0.03080,-40.32333
28825.00000,20.50494,67.87511,0.02850,-39.67000
28835.00000,,121.77255,0.02510,-41.82000
28845.00000,,207.90933,0.02480,-42.71000
28855.00000,,256.78403,0.01860,-44.85500
28865.00000,,281.21525,0.02010,-43.23750
28875.00000,,243.03641,0.01550,-43.17667
28885.00000,,386.41657,0.01950,-43.93750
28895.00000,,360.18038,0.01880,-41.90667
28905.00000,135.39783,331.43663,0.01530,-43.68333
28915.00000,94.77939,281.75972,0.01560,-43.83750
28925.00000,92.32301,273.99877,0.01500,-42.28000
28935.00000,113.53615,289.76660,0.01650,-46.37000
28945.00000,127.60709,384.09620,0.01650,-45.40667
28955.00000,126.83368,521.75118,0.01570,-44.90000
28965.00000,111.89049,395.40059,0.01550,-44.14667
28975.00000,117.05775,395.96655,0.01500,-43.62333
28985.00000,97.70201,312.91864,0.01740,-44.34750
28995.00000,129.22839,305.19898,0.01740,-43.10333
29005.00000,127.15006,414.26371,0.01310,-43.90000
29015.00000,139.34256,417.65921,0.01540,-44.87667
29025.00000,97.19730,343.32255,0.01440,-42.68667
29035.00000,157.90843,544.76191,0.01140,-44.98500
29045.00000,137.29553,440.57875,0.01490,-44.98333
29055.00000,101.35826,346.88130,0.01680,-44.15750
29065.00000,117.31231,426.54511,0.01290,-43.80000
29075.00000,115.02171,402.90015,0.01260,-46.20000
29085.00000,,474.93242,0.01360,-42.78500
29095.00000,,348.13103,0.01520,-42.55000
29105.00000,220.83170,413.83677,0.01420,-43.55667
29115.00000,91.17542,307.79590,0.01390,-43.69667
29125.00000,109.62183,360.74023,0.01550,-43.61000
29135.00000,123.67863,361.92711,0.01340,-45.22667
29145.00000,116.19814,424.50739,0.01320,-45.83500
29155.00000,120.18840,350.31224,0.01620,-44.85500
29165.00000,100.26334,356.66841,0.01430,-42.87333
29175.00000,89.33854,354.41280,0.01320,-41.55500
29185.00000,83.78858,423.86858,0.01430,-43.27000
29195.00000,185.19276,621.56893,0.01280,-46.08000
29205.00000,113.29218,460.37055,0.01460,-44.67000
29215.00000,115.55642,537.34413,0.01310,-44.58500
29225.00000,103.65974,501.78186,0.01350,-44.24000
29235.00000,104.95218,415.38832,0.01390,-45.89000
29245.00000,72.69071,297.80130,0.01690,-41.56000
29255.00000,99.91609,455.86881,0.01360,-44.08667
29265.00000,119.54392,492.32512,0.01300,-44.96000
29275.00000,82.22171,414.24599,0.01520,-42.82667
29285.00000,107.00541,431.65369,0.01500,-42.64333
29295.00000,91.56314,340.65263,0.01500,-45.79667
29305.00000,144.22906,691.34885,0.01370,-44.05333
29315.00000,104.32034,451.79529,0.01520,-44.71000
29325.00000,81.81293,386.34190,0.01470,-42.60333
29335.00000,216.52623,876.62212,0.01370,-44.12333
29345.00000,81.33227,442.27819,0.01620,-42.54333
29355.00000,93.58855,378.43162,0.01470,-43.33667
29365.00000,153.10871,523.70015,0.01260,-43.33333
29375.00000,89.06301,343.70762,0.01230,-44.84500
29385.00000,105.87564,401.90506,0.01340,-43.39333
29395.00000,131.41524,492.17785,0.01340,-45.32000
29405.00000,156.11332,623.94784,0.01560,-45.79667
29415.00000,118.65243,482.15215,0.01200,-45.15000
29425.00000,92.25325,425.42608,0.01420,-43.56333
29435.00000,98.75350,486.08571,0.01080,-45.19000
29445.00000,106.86900,425.45187,0.01280,-43.22000
29455.00000,162.98800,584.06015,0.01200,-46.23333
29465.00000,115.62506,524.65278,0.01170,-46.68500
29475.00000,128.32647,500.77164,0.01330,-44.56333
29485.00000,111.92529,428.20454,0.01460,-43.52667
29495.00000,95.29214,444.84171,0.01290,-45.81000
29505.00000,98.90356,752.10738,0.01200,-43.79667
29515.00000,90.44520,442.73084,0.01610,-43.84333
29525.00000,121.76182,518.37011,0.01370,-45.02333
29535.00000,102.18336,549.69740,0.01500,-45.87333
29545.00000,112.13667,564.84539,0.01640,-46.64000
29555.00000,137.75663,534.48615,0.01430,-46.94333
29565.00000,112.74068,583.73477,0.01390,-44.46667
29575.00000,77.09169,417.14121,0.01510,-43.01000
29585.00000,135.04068,569.30983,0.01280,-47.27000
29595.00000,76.60141,415.04004,0.01530,-41.47333
29605.00000,91.79063,520.86615,0.01100,-44.80500
29615.00000,84.77836,454.88868,0.01330,-43.35667
29625.00000,131.67644,1042.16617,0.01390,-46.94000
29635.00000,155.72999,884.98647,0.01430,-47.88667
29645.00000,89.50855,484.53587,0.01430,-44.55000
29655.00000,91.28746,476.17257,0.01210,-43.03500
29665.00000,116.55536,524.83377,0.01380,-44.98667
29675.00000,142.30434,838.60680,0.01300,-47.94000
29685.00000,112.63811,587.08533,0.01250,-45.15000
29695.00000,100.19910,498.38534,0.01600,-44.57333
29705.00000,88.23711,433.94976,0.01500,-43.95333
29715.00000,98.69412,601.89267,0.01370,-43.88333
29725.00000,106.12940,403.96702,0.01540,-44.49333
29735.00000,76.25097,364.95954,0.01400,-44.39667
29745.00000,91.18692,491.37341,0.01580,-43.44333
29755.00000,151.64995,549.34692,0.01460,-44.00000
29765.00000,92.80867,544.82375,0.01380,-44.18333
29775.00000,95.92988,569.56781,0.01380,-45.28000
29785.00000,139.63609,627.78193,0.01320,-44.79000
29795.00000,123.49380,568.46351,0.01550,-44.63333
29805.00000,95.74171,437.31332,0.01420,-44.39667
29815.00000,68.41471,371.13892,0.01490,-43.36667
29825.00000,149.72199,909.12436,0.01680,-44.20000
29835.00000,81.73970,380.73562,0.01450,-43.52667
29845.00000,103.43506,498.24920,0.01240,-46.69667
29855.00000,120.11528,664.51822,0.01410,-45.69500
29865.00000,83.15574,535.34110,0.01340,-42.92000
29875.00000,87.74310,462.31357,0.01500,-44.98000
29885.00000,89.90874,484.23124,0.01480,-42.29000
29895.00000,84.44612,552.67799,0.01590,-44.10667
29905.00000,97.39019,548.87360,0.01470,-45.25333
29915.00000,122.70301,606.44457,0.01730,-44.53000
29925.00000,83.46753,489.33756,0.01640,-43.28333
29935.00000,94.88752,531.85619,0.01510,-43.20667
29945.00000,101.68035,409.57554,0.01610,-42.93333
29955.00000,95.91813,433.76128,0.01250,-41.54000
29965.00000,106.46100,443.35708,0.01390,-46.75500
29975.00000,112.57000,556.34895,0.01370,-46.19667
29985.00000,96.47860,496.99975,0.01510,-44.80000
29995.00000,89.27258,472.81361,0.01300,-45.48667
30005.00000,96.25143,542.80701,0.01530,-45.93000
30015.00000,107.22136,567.47991,0.01350,-43.90667
30025.00000,73.79449,438.11271,0.01630,-43.80333
30035.00000,101.52911,454.35406,0.01330,-44.08667
30045.00000,119.09843,574.02315,0.01480,-46.10000
30055.00000,118.15428,423.10840,0.01440,-46.05667
30065.00000,143.86574,493.07249,0.01260,-45.90667
30075.00000,80.47201,380.27985,0.01310,-41.97000
30085.00000,129.29946,538.39203,0.01510,-45.71750
30095.00000,135.86824,584.83437,0.01270,-46.26500
30105.00000,91.55032,573.38962,0.01430,-43.42000
30115.00000,84.80270,544.37186,0.01420,-42.49000
30125.00000,108.25247,567.36570,0.01790,-47.22333
30135.00000,94.86864,511.17193,0.01190,-42.71333
30145.00000,101.13618,563.32976,0.01530,-43.69333
30155.00000,120.71266,662.03403,0.01520,-44.91333
30165.00000,137.04846,619.52899,0.01170,-46.40500
30175.00000,110.72792,624.80991,0.01470,-44.39667
30185.00000,100.04493,503.86213,0.01400,-45.10333
30195.00000,118.56505,663.11249,0.01400,-45.13667
30205.00000,91.74377,497.30702,0.01260,-43.06500
30215.00000,90.53966,471.02966,0.01350,-44.24667
30225.00000,125.46923,529.56988,0.01350,-46.40000
30235.00000,104.31029,642.70763,0.01440,-45.21000
30245.00000,95.13402,553.38534,0.01210,-44.64000
30255.00000,119.68126,927.27829,0.01820,-46.22500
30265.00000,91.74041,574.35466,0.01410,-41.56500
30275.00000,101.72847,479.72437,0.01700,-43.36750
30285.00000,54.12618,338.57835,0.01180,-44.12500
30295.00000,102.31877,520.03983,0.01360,-44.59000
30305.00000,121.99787,472.00336,0.01350,-42.68667
30315.00000,107.89494,544.98187,0.01180,-43.51500
30325.00000,98.23239,498.26560,0.01520,-42.27333
30335.00000,110.34325,576.37805,0.01610,-42.32000
30345.00000,116.64413,513.03976,0.01590,-45.84667
30355.00000,100.78964,426.77392,0.01290,-44.67667
30365.00000,145.40697,554.13051,0.01190,-44.74500
30375.00000,91.96185,408.65905,0.01290,-44.63333
30385.00000,114.38175,516.40147,0.01240,-45.32000
30395.00000,121.60879,427.62307,0.01070,-45.32333
30405.00000,82.34615,348.84437,0.01230,-45.18000
30415.00000,81.31845,337.05301,0.01170,-43.60500
30425.00000,97.58145,283.05958,0.01240,-44.87000
30435.00000,85.89782,281.32572,0.01550,-44.27667
30445.00000,85.67862,313.97281,0.01610,-43.67000
30455.00000,113.82895,412.16892,0.01420,-45.02000
30465.00000,117.39087,497.13252,0.01600,-41.93000
30475.00000,95.90394,446.23097,0.01710,-43.37000
30485.00000,111.07531,346.13639,0.01780,-44.10667
30495.00000,112.67158,373.49033,0.01190,-44.70333
30505.00000,92.33726,336.02990,0.01630,-43.23000
30515.00000,97.46914,320.99690,0.01580,-41.14333
30525.00000,88.17653,280.00837,0.01820,-44.45250
30535.00000,97.21124,362.64274,0.01660,-44.71667
30545.00000,89.33165,281.77498,0.01620,-43.45333
30555.00000,71.13354,230.34414,0.01750,-42.72500
30565.00000,68.19313,197.94199,0.01690,-43.97000
30575.00000,58.77135,178.91274,0.01720,-42.74333
30585.00000,76.08130,229.51887,0.01700,-44.60750
30595.00000,65.22947,179.52983,0.01570,-40.78000
30605.00000,43.41838,126.47544,0.01920,-42.41500
30615.00000,80.90203,199.33222,0.01610,-42.13000
30625.00000,65.93246,129.18119,0.01730,-42.12500
30635.00000,66.80403,114.98241,0.01640,-43.82333
30645.00000,74.98718,164.23484,0.01940,-43.14750
30655.00000,65.39560,112.53626,0.02000,-42.89250
30665.00000,56.53619,101.72895,0.02160,-41.55000
30675.00000,93.26384,128.64036,0.02250,-43.37750
30685.00000,62.10025,117.67580,0.02230,-42.03600
30695.00000,54.84160,106.20311,0.02180,-41.98250
30705.00000,64.02521,97.63119,0.02160,-42.07400
30715.00000,51.98880,105.08985,0.01880,-40.87333
30725.00000,78.34900,175.87056,0.01770,-43.04250
30735.00000,87.30551,170.03936,0.01930,-44.88000
30745.00000,87.65757,157.75867,0.01660,-43.52000
30755.00000,76.29762,215.65958,0.01870,-45.69250
30765.00000,91.09256,210.45112,0.01890,-43.64500
30775.00000,81.94858,192.38517,0.01920,-44.13667
30785.00000,77.76620,252.76934,0.01650,-42.23250
30795.00000,119.90234,293.01345,0.01730,-43.96000
30805.00000,86.36169,301.10962,0.01740,-43.92000
30815.00000,79.42749,383.80041,0.01700,-41.31000
30825.00000,88.16040,353.10834,0.01900,-43.40500
30835.00000,84.77117,288.55426,0.01460,-43.72000
30845.00000,57.96414,269.22754,0.01960,-42.03000
30855.00000,70.05802,234.69762,0.01620,-43.99667
30865.00000,77.99881,289.38046,0.01690,-44.32333
30875.00000,78.90079,323.08478,0.01320,-44.61667
30885.00000,62.87376,255.27895,0.01400,-44.67000
30895.00000,101.45009,351.00145,0.01830,-45.22000
30905.00000,108.30066,432.14270,0.01330,-45.85667
30915.00000,59.68570,306.89621,0.01830,-41.88500
30925.00000,89.00544,450.65615,0.01530,-46.23000
